常陸太田	名詞,固有名詞,地域,一般,*,*,常陸太田,ヒタチオオタ,ヒタチオータ
市	名詞,接尾,地域,*,*,*,市,シ,シ
下高倉	名詞,固有名詞,地域,一般,*,*,下高倉,シモタカクラ,シモタカクラ
町	名詞,接尾,地域,*,*,*,町,マチ,マチ
、	記号,読点,*,*,*,*,、,、,、
無職	名詞,一般,*,*,*,*,無職,ムショク,ムショク
中郡	名詞,固有名詞,地域,一般,*,*,中郡,ナカグン,ナカグン
総	接頭詞,名詞接続,*,*,*,*,総,ソウ,ソー
行	名詞,一般,*,*,*,*,行,クダリ,クダリ
(	名詞,サ変接続,*,*,*,*,*
ち	動詞,自立,*,*,五段・ラ行,体言接続特殊２,ちる,チ,チ
ゅうぐんそうぎょう	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
さん	名詞,接尾,人名,*,*,*,さん,サン,サン
（	記号,括弧開,*,*,*,*,（,（,（
６	名詞,数,*,*,*,*,６,ロク,ロク
９	名詞,数,*,*,*,*,９,キュウ,キュー
）	記号,括弧閉,*,*,*,*,）,）,）
方	名詞,接尾,一般,*,*,*,方,カタ,カタ
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
出火	名詞,サ変接続,*,*,*,*,出火,シュッカ,シュッカ
、	記号,読点,*,*,*,*,、,、,、
プレハブ	名詞,一般,*,*,*,*,プレハブ,プレハブ,プレハブ
平屋	名詞,一般,*,*,*,*,平屋,ヒラヤ,ヒラヤ
約	接頭詞,数接続,*,*,*,*,約,ヤク,ヤク
６	名詞,数,*,*,*,*,６,ロク,ロク
５	名詞,数,*,*,*,*,５,ゴ,ゴ
平方メートル	名詞,接尾,助数詞,*,*,*,平方メートル,ヘイホウメートル,ヘイホーメートル
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
全焼	名詞,サ変接続,*,*,*,*,全焼,ゼンショウ,ゼンショー
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
、	記号,読点,*,*,*,*,、,、,、
焼け跡	名詞,一般,*,*,*,*,焼け跡,ヤケアト,ヤケアト
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
１	名詞,数,*,*,*,*,１,イチ,イチ
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
遺体	名詞,一般,*,*,*,*,遺体,イタイ,イタイ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
見つかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,見つかる,ミツカッ,ミツカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
init	名詞,一般,*,*,*,*,*
({	名詞,サ変接続,*,*,*,*,*
site	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
NATIONAL	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
area	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
P	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
RECTANGLE	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
300	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
250	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
admax	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
1	名詞,数,*,*,*,*,*
});	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
cAds	名詞,一般,*,*,*,*,*
();	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
dBanner	名詞,一般,*,*,*,*,*
(	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
,'	名詞,サ変接続,*,*,*,*,*
prect	名詞,一般,*,*,*,*,*
');	名詞,サ変接続,*,*,*,*,*
　	記号,空白,*,*,*,*,　,　,　
太田	名詞,固有名詞,地域,一般,*,*,太田,オオタ,オータ
署	名詞,接尾,一般,*,*,*,署,ショ,ショ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
発表	名詞,サ変接続,*,*,*,*,発表,ハッピョウ,ハッピョー
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
よる	動詞,自立,*,*,五段・ラ行,基本形,よる,ヨル,ヨル
と	助詞,接続助詞,*,*,*,*,と,ト,ト
、	記号,読点,*,*,*,*,、,、,、
中郡	名詞,固有名詞,一般,*,*,*,中郡,ナカゴオリ,ナカゴーリ
さん	名詞,接尾,人名,*,*,*,さん,サン,サン
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
一人暮らし	名詞,サ変接続,*,*,*,*,一人暮らし,ヒトリグラシ,ヒトリグラシ
。	記号,句点,*,*,*,*,。,。,。
中郡	名詞,固有名詞,一般,*,*,*,中郡,ナカゴオリ,ナカゴーリ
さん	名詞,接尾,人名,*,*,*,さん,サン,サン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
行方	名詞,一般,*,*,*,*,行方,ユクエ,ユクエ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ず	助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、	記号,読点,*,*,*,*,、,、,、
同署	名詞,一般,*,*,*,*,同署,ドウショ,ドーショ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
死亡	名詞,サ変接続,*,*,*,*,死亡,シボウ,シボー
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の	名詞,非自立,一般,*,*,*,の,ノ,ノ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
中郡	名詞,固有名詞,一般,*,*,*,中郡,ナカゴオリ,ナカゴーリ
さん	名詞,接尾,人名,*,*,*,さん,サン,サン
と	助詞,格助詞,一般,*,*,*,と,ト,ト
み	動詞,自立,*,*,一段,連用形,みる,ミ,ミ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
確認	名詞,サ変接続,*,*,*,*,確認,カクニン,カクニン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
進める	動詞,自立,*,*,一段,基本形,進める,ススメル,ススメル
とともに	助詞,格助詞,連語,*,*,*,とともに,トトモニ,トトモニ
、	記号,読点,*,*,*,*,、,、,、
出火	名詞,サ変接続,*,*,*,*,出火,シュッカ,シュッカ
原因	名詞,一般,*,*,*,*,原因,ゲンイン,ゲンイン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
調べ	動詞,自立,*,*,一段,連用形,調べる,シラベ,シラベ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
12	名詞,数,*,*,*,*,*
月	名詞,一般,*,*,*,*,月,ツキ,ツキ
20	名詞,数,*,*,*,*,*
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
13	名詞,数,*,*,*,*,*
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
40	名詞,数,*,*,*,*,*
分	名詞,接尾,助数詞,*,*,*,分,フン,フン
  	記号,一般,*,*,*,*,*
読売新聞	名詞,固有名詞,組織,*,*,*,読売新聞,ヨミウリシンブン,ヨミウリシンブン
）	記号,括弧閉,*,*,*,*,）,）,）
最新	名詞,一般,*,*,*,*,最新,サイシン,サイシン
主要	名詞,形容動詞語幹,*,*,*,*,主要,シュヨウ,シュヨー
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース
10	名詞,数,*,*,*,*,*
本	名詞,接尾,助数詞,*,*,*,本,ホン,ホン
 	記号,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
 	記号,一般,*,*,*,*,*
YOMIURI	名詞,固有名詞,組織,*,*,*,*
ONLINE	名詞,一般,*,*,*,*,*
トップ	名詞,一般,*,*,*,*,トップ,トップ,トップ
EOS
"
"東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
円	名詞,一般,*,*,*,*,円,エン,エン
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
ドル	名詞,接尾,助数詞,*,*,*,ドル,ドル,ドル
＝	記号,一般,*,*,*,*,＝,＝,＝
１	名詞,数,*,*,*,*,１,イチ,イチ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
前半	名詞,一般,*,*,*,*,前半,ゼンハン,ゼンハン
…	記号,一般,*,*,*,*,…,…,…
午後	名詞,副詞可能,*,*,*,*,午後,ゴゴ,ゴゴ
１	名詞,数,*,*,*,*,１,イチ,イチ
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
　	記号,空白,*,*,*,*,　,　,　
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
外国	名詞,一般,*,*,*,*,外国,ガイコク,ガイコク
為替	名詞,一般,*,*,*,*,為替,カワセ,カワセ
市場	名詞,一般,*,*,*,*,市場,シジョウ,シジョー
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
米	名詞,固有名詞,地域,国,*,*,米,ベイ,ベイ
量的	名詞,形容動詞語幹,*,*,*,*,量的,リョウテキ,リョーテキ
緩和	名詞,サ変接続,*,*,*,*,緩和,カンワ,カンワ
策	名詞,接尾,一般,*,*,*,策,サク,サク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
縮小	名詞,サ変接続,*,*,*,*,縮小,シュクショウ,シュクショー
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
受け	動詞,自立,*,*,一段,連用形,受ける,ウケ,ウケ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
円	名詞,一般,*,*,*,*,円,エン,エン
安	名詞,接尾,一般,*,*,*,安,ヤス,ヤス
・	記号,一般,*,*,*,*,・,・,・
ドル	名詞,一般,*,*,*,*,ドル,ドル,ドル
高	名詞,接尾,一般,*,*,*,高,ダカ,ダカ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
流れ	名詞,一般,*,*,*,*,流れ,ナガレ,ナガレ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
続き	動詞,自立,*,*,五段・カ行イ音便,連用形,続く,ツヅキ,ツズキ
、	記号,読点,*,*,*,*,、,、,、
円	名詞,一般,*,*,*,*,円,エン,エン
相場	名詞,一般,*,*,*,*,相場,ソウバ,ソーバ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
一時	名詞,副詞可能,*,*,*,*,一時,イチジ,イチジ
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
ドル	名詞,接尾,助数詞,*,*,*,ドル,ドル,ドル
＝	記号,一般,*,*,*,*,＝,＝,＝
１	名詞,数,*,*,*,*,１,イチ,イチ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
４	名詞,数,*,*,*,*,４,ヨン,ヨン
５	名詞,数,*,*,*,*,５,ゴ,ゴ
銭	名詞,接尾,助数詞,*,*,*,銭,セン,セン
と	助詞,並立助詞,*,*,*,*,と,ト,ト
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
８	名詞,数,*,*,*,*,８,ハチ,ハチ
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
１０月	名詞,副詞可能,*,*,*,*,１０月,ジュウガツ,ジューガツ
以来	名詞,副詞可能,*,*,*,*,以来,イライ,イライ
、	記号,読点,*,*,*,*,、,、,、
約	接頭詞,数接続,*,*,*,*,約,ヤク,ヤク
５	名詞,数,*,*,*,*,５,ゴ,ゴ
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
２	名詞,数,*,*,*,*,２,ニ,ニ
か月	名詞,接尾,助数詞,*,*,*,か月,カゲツ,カゲツ
ぶり	名詞,接尾,一般,*,*,*,ぶり,ブリ,ブリ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
円	名詞,一般,*,*,*,*,円,エン,エン
安	名詞,接尾,一般,*,*,*,安,ヤス,ヤス
・	記号,一般,*,*,*,*,・,・,・
ドル	名詞,一般,*,*,*,*,ドル,ドル,ドル
高水準	名詞,形容動詞語幹,*,*,*,*,高水準,コウスイジュン,コースイジュン
と	助詞,格助詞,一般,*,*,*,と,ト,ト
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
init	名詞,一般,*,*,*,*,*
({	名詞,サ変接続,*,*,*,*,*
site	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
ATMONEY	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
area	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
P	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
RECTANGLE	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
300	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
250	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
admax	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
1	名詞,数,*,*,*,*,*
});	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
cAds	名詞,一般,*,*,*,*,*
();	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
dBanner	名詞,一般,*,*,*,*,*
(	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
,'	名詞,サ変接続,*,*,*,*,*
prect	名詞,一般,*,*,*,*,*
');	名詞,サ変接続,*,*,*,*,*
　	記号,空白,*,*,*,*,　,　,　
午後	名詞,副詞可能,*,*,*,*,午後,ゴゴ,ゴゴ
１	名詞,数,*,*,*,*,１,イチ,イチ
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
現在	名詞,副詞可能,*,*,*,*,現在,ゲンザイ,ゲンザイ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
前日	名詞,副詞可能,*,*,*,*,前日,ゼンジツ,ゼンジツ
（	記号,括弧開,*,*,*,*,（,（,（
午後	名詞,副詞可能,*,*,*,*,午後,ゴゴ,ゴゴ
５	名詞,数,*,*,*,*,５,ゴ,ゴ
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
）	記号,括弧閉,*,*,*,*,）,）,）
比	名詞,接尾,一般,*,*,*,比,ヒ,ヒ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
２	名詞,数,*,*,*,*,２,ニ,ニ
銭	名詞,接尾,助数詞,*,*,*,銭,セン,セン
円	名詞,一般,*,*,*,*,円,エン,エン
安	名詞,接尾,一般,*,*,*,安,ヤス,ヤス
・	記号,一般,*,*,*,*,・,・,・
ドル	名詞,一般,*,*,*,*,ドル,ドル,ドル
高	名詞,接尾,一般,*,*,*,高,ダカ,ダカ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
１	名詞,数,*,*,*,*,１,イチ,イチ
ドル	名詞,接尾,助数詞,*,*,*,ドル,ドル,ドル
＝	記号,一般,*,*,*,*,＝,＝,＝
１	名詞,数,*,*,*,*,１,イチ,イチ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
３	名詞,数,*,*,*,*,３,サン,サン
８	名詞,数,*,*,*,*,８,ハチ,ハチ
〜	記号,一般,*,*,*,*,〜,〜,〜
３	名詞,数,*,*,*,*,３,サン,サン
９	名詞,数,*,*,*,*,９,キュウ,キュー
銭	名詞,接尾,助数詞,*,*,*,銭,セン,セン
だっ	助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
１	名詞,数,*,*,*,*,１,イチ,イチ
８	名詞,数,*,*,*,*,８,ハチ,ハチ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
米	名詞,固有名詞,地域,国,*,*,米,ベイ,ベイ
連邦	名詞,一般,*,*,*,*,連邦,レンポウ,レンポー
公開	名詞,サ変接続,*,*,*,*,公開,コウカイ,コーカイ
市場	名詞,一般,*,*,*,*,市場,シジョウ,シジョー
委員	名詞,一般,*,*,*,*,委員,イイン,イイン
会	名詞,接尾,一般,*,*,*,会,カイ,カイ
（	記号,括弧開,*,*,*,*,（,（,（
ＦＯＭＣ	名詞,固有名詞,組織,*,*,*,ＦＯＭＣ,エフオーエムシー,エフオーエムシー
）	記号,括弧閉,*,*,*,*,）,）,）
で	助詞,格助詞,一般,*,*,*,で,デ,デ
緩和	名詞,サ変接続,*,*,*,*,緩和,カンワ,カンワ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
縮小	名詞,サ変接続,*,*,*,*,縮小,シュクショウ,シュクショー
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
決まり	動詞,自立,*,*,五段・ラ行,連用形,決まる,キマリ,キマリ
、	記号,読点,*,*,*,*,、,、,、
米	名詞,固有名詞,地域,国,*,*,米,ベイ,ベイ
経済	名詞,一般,*,*,*,*,経済,ケイザイ,ケイザイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
回復	名詞,サ変接続,*,*,*,*,回復,カイフク,カイフク
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
確認	名詞,サ変接続,*,*,*,*,確認,カクニン,カクニン
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
９	名詞,数,*,*,*,*,９,キュウ,キュー
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
米	名詞,固有名詞,地域,国,*,*,米,ベイ,ベイ
株式	名詞,一般,*,*,*,*,株式,カブシキ,カブシキ
市場	名詞,一般,*,*,*,*,市場,シジョウ,シジョー
で	助詞,格助詞,一般,*,*,*,で,デ,デ
ダウ	名詞,一般,*,*,*,*,ダウ,ダウ,ダウ
平均	名詞,サ変接続,*,*,*,*,平均,ヘイキン,ヘイキン
株価	名詞,一般,*,*,*,*,株価,カブカ,カブカ
（	記号,括弧開,*,*,*,*,（,（,（
３	名詞,数,*,*,*,*,３,サン,サン
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
種	名詞,接尾,助数詞,*,*,*,種,シュ,シュ
）	記号,括弧閉,*,*,*,*,）,）,）
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
２	名詞,数,*,*,*,*,２,ニ,ニ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
続け	動詞,自立,*,*,一段,連用形,続ける,ツヅケ,ツズケ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
終値	名詞,一般,*,*,*,*,終値,オワリネ,オワリネ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
最	接頭詞,名詞接続,*,*,*,*,最,サイ,サイ
高値	名詞,一般,*,*,*,*,高値,タカネ,タカネ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
更新	名詞,サ変接続,*,*,*,*,更新,コウシン,コーシン
。	記号,句点,*,*,*,*,。,。,。
日	名詞,固有名詞,地域,国,*,*,日,ニチ,ニチ
米	名詞,固有名詞,地域,国,*,*,米,ベイ,ベイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
金利	名詞,一般,*,*,*,*,金利,キンリ,キンリ
差	名詞,接尾,一般,*,*,*,差,サ,サ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
広がる	動詞,自立,*,*,五段・ラ行,基本形,広がる,ヒロガル,ヒロガル
と	助詞,格助詞,引用,*,*,*,と,ト,ト
の	助詞,連体化,*,*,*,*,の,ノ,ノ
見方	名詞,一般,*,*,*,*,見方,ミカタ,ミカタ
も	助詞,係助詞,*,*,*,*,も,モ,モ
広がり	動詞,自立,*,*,五段・ラ行,連用形,広がる,ヒロガリ,ヒロガリ
、	記号,読点,*,*,*,*,、,、,、
ドル	名詞,一般,*,*,*,*,ドル,ドル,ドル
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
円	名詞,一般,*,*,*,*,円,エン,エン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
売る	動詞,自立,*,*,五段・ラ行,基本形,売る,ウル,ウル
動き	名詞,一般,*,*,*,*,動き,ウゴキ,ウゴキ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
強まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,強まる,ツヨマッ,ツヨマッ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
円	名詞,一般,*,*,*,*,円,エン,エン
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
対	名詞,接続詞的,*,*,*,*,対,タイ,タイ
ユーロ	名詞,一般,*,*,*,*,ユーロ,ユーロ,ユーロ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
も	助詞,係助詞,*,*,*,*,も,モ,モ
売ら	動詞,自立,*,*,五段・ラ行,未然形,売る,ウラ,ウラ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
、	記号,読点,*,*,*,*,、,、,、
前日	名詞,副詞可能,*,*,*,*,前日,ゼンジツ,ゼンジツ
比	名詞,接尾,一般,*,*,*,比,ヒ,ヒ
１	名詞,数,*,*,*,*,１,イチ,イチ
２	名詞,数,*,*,*,*,２,ニ,ニ
銭	名詞,接尾,助数詞,*,*,*,銭,セン,セン
円	名詞,一般,*,*,*,*,円,エン,エン
安	名詞,接尾,一般,*,*,*,安,ヤス,ヤス
・	記号,一般,*,*,*,*,・,・,・
ユーロ	名詞,一般,*,*,*,*,ユーロ,ユーロ,ユーロ
高	名詞,接尾,一般,*,*,*,高,ダカ,ダカ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
１	名詞,数,*,*,*,*,１,イチ,イチ
ユーロ	名詞,一般,*,*,*,*,ユーロ,ユーロ,ユーロ
＝	記号,一般,*,*,*,*,＝,＝,＝
１	名詞,数,*,*,*,*,１,イチ,イチ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
２	名詞,数,*,*,*,*,２,ニ,ニ
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
４	名詞,数,*,*,*,*,４,ヨン,ヨン
２	名詞,数,*,*,*,*,２,ニ,ニ
〜	記号,一般,*,*,*,*,〜,〜,〜
４	名詞,数,*,*,*,*,４,ヨン,ヨン
４	名詞,数,*,*,*,*,４,ヨン,ヨン
銭	名詞,接尾,助数詞,*,*,*,銭,セン,セン
で	助詞,格助詞,一般,*,*,*,で,デ,デ
取引	名詞,サ変接続,*,*,*,*,取引,トリヒキ,トリヒキ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
